ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-07-19,99.19694507674335,35.569122729511065,106.23589355229913,99.19694507674335,99.19694507674335,-28.73953536126858,-28.73953536126858,-28.73953536126858,-12.61272436729313,-12.61272436729313,-12.61272436729313,-16.12681099397545,-16.12681099397545,-16.12681099397545,0.0,0.0,0.0,70.45740971547477
2016-07-20,99.23210559139704,43.82445144399483,115.64015042201692,99.23210559139704,99.23210559139704,-18.79912654499994,-18.79912654499994,-18.79912654499994,-3.545751371952474,-3.545751371952474,-3.545751371952474,-15.253375173047461,-15.253375173047461,-15.253375173047461,0.0,0.0,0.0,80.43297904639711
2016-07-21,99.24884006486431,54.387976276856115,124.16982093498383,99.24884006486431,99.24884006486431,-10.30901478572446,-10.30901478572446,-10.30901478572446,3.9114199994665135,3.9114199994665135,3.9114199994665135,-14.220434785190973,-14.220434785190973,-14.220434785190973,0.0,0.0,0.0,88.93982527913985
2016-07-22,99.26557453833158,59.121766163062766,129.86073306284428,99.26557453833158,99.26557453833158,-3.35237780828199,-3.35237780828199,-3.35237780828199,9.696665871178636,9.696665871178636,9.696665871178636,-13.049043679460626,-13.049043679460626,-13.049043679460626,0.0,0.0,0.0,95.91319673004959
2016-07-23,99.28230901179884,55.1426530153604,123.72699693948859,99.28230901179884,99.28230901179884,-9.503786407602885,-9.503786407602885,-9.503786407602885,2.2596688670413334,2.2596688670413334,2.2596688670413334,-11.763455274644215,-11.763455274644215,-11.763455274644215,0.0,0.0,0.0,89.77852260419596
2016-07-24,99.2990434852661,42.10136663481163,112.88245408693365,99.2990434852661,99.2990434852661,-21.3234301916856,-21.3234301916856,-21.3234301916856,-10.932887934222135,-10.932887934222135,-10.932887934222135,-10.390542257463466,-10.390542257463466,-10.390542257463466,0.0,0.0,0.0,77.9756132935805
2016-07-25,99.31577795873336,66.41713823363487,136.877750310282,99.31577795873336,99.31577795873336,2.2644693756689955,2.2644693756689955,2.2644693756689955,11.223608935723954,11.223608935723954,11.223608935723954,-8.959139560054957,-8.959139560054957,-8.959139560054957,0.0,0.0,0.0,101.58024733440236
2016-07-26,99.33251243220063,44.85786327780277,115.18788374464579,99.33251243220063,99.33251243220063,-20.112052126030193,-20.112052126030193,-20.112052126030193,-12.612724367296936,-12.612724367296936,-12.612724367296936,-7.499327758733254,-7.499327758733254,-7.499327758733254,0.0,0.0,0.0,79.22046030617044
2016-07-27,99.34924690566791,54.9920797653892,126.24299206993363,99.34924690566791,99.34924690566791,-9.587427245407401,-9.587427245407401,-9.587427245407401,-3.5457513719283473,-3.5457513719283473,-3.5457513719283473,-6.041675873479054,-6.041675873479054,-6.041675873479054,0.0,0.0,0.0,89.76181966026051
2016-07-28,99.36598137913518,62.488930163505785,134.64079780448574,99.36598137913518,99.36598137913518,-0.7050438659385019,-0.7050438659385019,-0.7050438659385019,3.9114199994913714,3.9114199994913714,3.9114199994913714,-4.616463865429874,-4.616463865429874,-4.616463865429874,0.0,0.0,0.0,98.66093751319667
